StarID,JH
304969,1.505
304972,1.726
304975,1.532
304976,1.538
304979,1.555
304980,1.564
304997,1.514
304999,1.567
305005,1.586
305007,1.587
305008,1.563
305013,1.501
305018,1.518
305020,1.545
305029,2.073
305034,1.563
305035,1.614
305046,1.529
305050,1.512
305051,1.52
305055,1.51
305057,1.511
305070,1.516
305074,1.553
305078,1.538
305082,1.509
305083,1.504
305085,1.522
305089,1.52
305091,1.518
305097,1.509
305108,1.568
305109,1.584
305110,1.552
305113,1.575
305118,1.58
305119,1.542
305127,1.522
305136,2.352
305137,1.627
305149,1.504
305153,1.524
305164,1.623
305165,1.524
305166,1.528
305168,1.528
305181,1.524
305182,1.546
305191,1.503
305194,1.57
305196,1.527
305197,1.562
305202,1.503
305203,1.502
305204,1.548
305205,1.504
305206,1.51
305208,1.62
305222,1.535
305223,1.563
305224,1.575
305227,1.501
305230,1.501
305232,1.513
305233,1.558
305237,1.501
305239,1.539
305245,1.511
305246,1.591
305254,1.605
305255,1.548
305257,1.55
305273,1.558
305283,1.583
305284,1.529
305286,1.562
305288,1.509
305291,1.5
305296,1.502
305298,1.532
305301,1.628
305306,1.582
305316,1.604
305325,1.528
305340,1.54
305347,1.504
305369,1.534
305371,1.545
305382,1.55
305393,1.609
305398,1.502
305404,1.511
305417,1.572
305418,1.526
305428,1.54
305429,1.581
305437,1.58
305439,1.696
305446,1.529
305447,1.553
305451,1.555
305457,1.622
305459,1.601
305468,1.576
305474,1.536
305478,1.604
305487,1.527
305494,1.51
305500,1.504
305507,1.506
305515,1.579
305517,1.576
305519,1.514
305522,1.523
305523,1.528
305524,1.684
305525,1.551
305526,1.502
305534,1.554
305535,1.509
305539,1.533
305541,1.51
305547,1.516
305549,1.522
305553,1.506
305554,1.509
305556,1.503
305562,1.518
305564,1.713
305565,1.555
305566,1.593
305568,1.59
305587,1.507
305597,1.514
305599,1.61
305601,1.553
305602,1.592
305609,1.603
305610,1.597
305625,1.559
305648,1.518
305651,1.559
305655,1.612
305656,1.599
305657,1.56
305669,1.554
305670,1.626
305676,1.505
305680,1.556
305682,1.505
305683,1.523
305684,1.531
305695,1.51
305696,1.535
305697,1.855
305702,1.54
305705,1.526
305710,1.507
305728,1.791
305732,1.59
305756,1.52
305767,1.569
305781,1.509
305783,1.561
305785,1.574
305787,1.509
305790,1.53
305792,1.55
305794,1.608
305795,1.511
305813,1.514
305815,1.533
305816,1.716
305817,1.535
305818,1.633
305819,1.65
305822,1.512
305827,1.518
305831,1.6
305832,1.601
305833,1.539
305834,1.694
305837,1.526
305841,1.512
305844,1.529
305848,1.523
305852,1.551
305853,1.552
305855,1.946
305856,1.534
305861,1.644
305864,1.501
305865,1.519
305866,1.557
305876,1.514
305877,1.627
305879,1.503
305880,1.555
305885,1.546
305888,1.519
305893,1.573
305903,1.574
305906,1.613
305909,1.503
305911,1.635
305915,1.574
305922,1.737
305926,1.52
305944,1.544
305947,1.849
305949,1.576
305959,1.52
305960,1.571
305964,1.557
305969,2.051
305970,1.56
305971,1.531
305977,1.561
305983,1.527
305985,1.545
305986,1.56
305989,1.545
305994,1.549
306003,1.51
306008,1.602
306017,1.625
306019,1.502
306030,1.508
306031,1.51
306038,1.565
306044,1.503
306048,1.551
306056,1.6
306061,1.525
306062,1.532
306068,1.553
306083,1.504
306085,1.515
306090,1.513
306092,1.673
306095,1.554
306099,1.559
306100,1.54
306106,1.564
306109,1.636
306112,1.509
306119,1.632
306129,1.579
306131,1.525
306132,1.544
306149,1.525
306151,1.568
306153,1.504
306154,1.574
306155,1.654
306168,1.524
306173,1.531
306179,1.565
306180,1.541
306181,1.543
306187,1.525
306196,1.611
306197,1.526
306201,1.513
306202,1.506
306212,1.515
306217,1.521
306219,1.509
306240,1.535
306241,1.507
306242,1.546
306249,1.518
306250,1.521
306252,1.569
306254,1.524
306255,1.641
306256,1.588
306259,1.567
306260,1.506
306264,1.529
306272,1.515
306273,1.598
306304,1.542
306305,1.506
306309,1.507
306315,1.502
306316,1.54
306319,1.529
306320,1.677
306321,2.958
306322,1.655
306323,1.533
306325,1.51
306326,1.568
306329,1.537
306330,1.526
306331,1.609
306332,1.606
306333,1.653
306334,1.508
306336,1.58
306339,1.594
306340,1.618
306341,1.538
306344,1.575
306357,1.534
306358,1.517
306364,1.611
306372,1.526
306378,1.517
306379,2.291
306383,1.657
306384,1.633
306385,1.627
306386,1.568
306388,1.609
306389,1.588
306391,1.515
306393,1.501
306411,1.512
306425,1.531
306427,1.541
306450,1.562
306452,1.529
306455,1.559
306458,1.584
306459,1.549
306460,1.606
306461,1.503
306468,1.628
306469,1.522
306470,1.529
306475,1.515
306479,1.516
306485,1.533
306490,1.553
306493,1.527
306495,1.566
306496,1.606
306497,1.562
306498,1.531
306502,1.59
306514,1.543
306516,1.529
306527,1.601
306529,1.536
306531,1.519
306537,1.501
306538,1.567
306539,1.543
306540,1.549
306546,1.636
306553,1.6
306555,1.514
306556,1.534
306560,1.565
306575,1.522
306586,1.544
306587,1.55
306596,1.511
306597,1.505
306605,1.575
306615,1.547
306617,1.593
306619,1.537
306621,1.538
306625,1.563
306631,1.55
306637,1.507
306648,1.622
306652,1.557
306659,1.578
306667,1.589
306670,1.595
306672,1.585
306673,1.533
306675,1.569
306677,1.534
306687,1.692
306688,1.543
306690,1.557
306700,1.529
306703,1.517
306711,1.573
306714,1.516
306716,1.555
306718,1.601
306719,1.504
306724,1.634
306727,1.54
306729,1.593
306734,1.527
306736,1.94
306746,1.595
306755,1.584
306756,1.524
306757,1.611
306760,1.542
306766,1.522
306772,1.568
306774,1.51
306793,1.503
306803,1.514
306804,1.539
306807,1.586
306809,1.516
306810,1.535
306820,1.518
306844,1.579
306850,1.538
306853,1.599
306858,1.62
306864,1.525
306867,1.597
306888,1.569
306891,1.504
306929,1.521
306930,1.516
306936,1.664
306937,1.579
306939,1.704
306941,1.627
306942,1.579
306943,1.734
306944,1.505
306946,1.51
306949,1.55
306966,1.551
306967,1.546
306968,1.914
306980,1.618
306986,1.507
306992,1.534
306993,1.5
306994,1.573
306999,1.619
307000,1.658
307004,1.535
307005,1.511
307012,1.51
307018,1.549
307020,1.575
307024,1.505
307030,1.504
307034,1.527
307035,1.539
307037,1.546
307045,1.532
307048,1.587
307051,1.669
307059,1.53
307062,1.511
307065,1.683
307087,1.597
307090,1.501
307091,1.516
307093,1.501
307094,1.52
307097,1.532
307100,1.554
307104,1.585
307106,1.521
307108,1.544
307110,1.567
307117,1.609
307133,1.502
307142,1.56
307143,1.51
307148,1.562
307153,1.542
307164,1.512
307166,1.52
307176,1.505
307187,2.015
307189,1.523
307192,1.545
307199,1.504
307200,1.515
307211,1.589
307213,1.5
307215,1.597
307217,1.511
307218,1.553
307220,1.622
307222,1.58
307226,1.502
307237,1.628
307238,1.613
307239,1.649
307240,1.564
307241,1.514
307246,1.549
307251,1.546
307255,1.587
307260,1.509
307263,1.545
307264,1.598
307266,1.555
307270,1.518
307271,1.567
307276,1.509
307284,1.91
307290,1.523
307298,1.587
307299,1.537
307306,1.528
307307,1.559
307325,1.523
307332,1.533
307337,1.534
307338,1.526
307342,1.516
307344,1.539
307345,1.548
307346,1.552
307352,1.618
307353,1.577
307355,1.621
307357,1.5
307363,1.744
307364,1.516
307369,1.579
307371,1.517
307377,1.521
307380,1.593
307385,1.595
307388,1.548
307402,1.555
307411,1.582
307413,1.513
307415,1.527
307418,1.577
307420,1.501
307425,1.526
307426,1.633
307427,1.535
307446,1.526
307453,1.509
307458,1.611
307464,1.528
307469,1.564
307471,1.525
307472,1.52
307473,1.51
307481,1.749
307483,1.527
307484,1.516
307488,1.531
307491,1.542
307493,1.513
307498,1.558
307499,1.502
307500,1.554
307501,1.528
307503,1.605
307504,1.595
307506,1.66
307507,2.08
307512,1.518
307518,1.87
307524,1.518
307527,1.572
307534,1.513
307548,1.517
307551,1.559
307553,1.536
307554,1.521
307556,1.659
307563,1.506
307567,1.545
307574,1.56
307576,1.542
307589,1.503
307595,1.583
307606,1.689
307609,1.544
307614,1.517
307615,1.54
307617,1.504
307625,1.581
307626,1.529
307627,1.629
307629,1.544
307630,1.579
307631,1.543
307632,1.679
307633,1.596
307634,1.545
307635,1.518
307636,1.687
307638,1.505
307639,1.558
307641,1.515
307643,1.644
307646,1.503
307649,1.504
307651,1.611
307653,1.691
307655,1.564
307661,1.516
307668,1.526
307669,1.77
307684,1.502
307685,1.508
307690,1.521
307691,1.601
307694,1.51
307700,1.563
307703,1.51
307706,1.539
307726,1.522
307729,1.504
307731,1.505
307733,1.542
307739,1.594
307742,1.547
307754,1.537
307761,1.532
307765,1.513
307772,1.573
307775,1.533
307776,1.599
307779,1.525
307780,1.53
307781,1.696
307784,1.504
307785,1.586
307787,1.561
307790,1.562
307791,1.868
307803,1.531
307806,1.534
307812,1.514
307813,1.504
307816,1.513
307821,1.544
307823,1.502
307830,1.627
307835,1.587
307836,1.591
307839,1.523
307843,1.568
307849,1.565
307861,1.501
307866,1.545
307867,1.521
307868,1.577
307869,1.503
307882,1.562
307884,1.617
307890,1.617
307893,1.509
307897,1.637
307900,1.697
307916,1.53
307920,1.525
307922,1.593
307930,1.515
307955,1.52
307962,1.508
307969,1.589
307975,1.544
307978,1.528
307979,1.534
307980,1.679
307990,1.518
307992,1.579
307993,1.522
307998,1.653
308000,1.721
308001,1.607
308002,1.605
308005,1.538
308006,1.579
308009,1.504
308010,1.504
308014,1.524
308019,1.58
308022,1.506
308026,1.511
308045,1.562
308051,1.615
308053,1.529
308059,1.528
308061,1.551
308071,1.657
308073,1.629
308075,1.511
308080,1.503
308088,1.561
308101,1.528
308102,1.606
308104,1.535
308106,1.501
308115,1.523
308118,1.546
308128,1.509
308132,1.545
308135,1.549
308140,1.586
308141,1.595
308142,1.504
308156,1.521
308174,1.535
308175,1.51
308178,1.5
308182,1.519
308183,1.501
308213,1.518
308216,1.533
308220,1.547
308221,1.549
308230,1.591
308231,1.538
308232,1.604
308235,1.601
308236,1.556
308239,1.549
308253,1.864
308259,1.521
308266,1.516
308268,1.582
308269,1.605
308274,1.74
308276,1.525
308279,1.592
308292,1.71
308300,1.569
308308,1.574
308313,1.544
308332,1.544
308338,1.562
308345,1.523
308347,1.519
308349,1.559
308359,1.525
308360,1.517
308371,1.589
308377,1.504
308378,1.633
308386,1.573
308388,1.507
308391,1.533
308393,1.576
308394,1.517
308396,1.508
308397,1.531
308399,1.506
308405,1.559
308406,1.577
308408,1.517
308418,1.533
308422,1.579
308425,1.502
308439,1.528
308441,1.543
308449,1.525
308469,1.722
308470,1.51
308472,1.583
308477,1.546
308478,1.501
308480,1.567
308481,1.514
308487,1.511
308490,1.533
308492,1.571
308509,1.501
308511,1.613
308522,1.573
308524,1.685
308525,1.551
308533,1.582
308534,1.533
308541,1.575
308543,1.704
308561,1.584
308562,1.559
308563,1.782
308564,1.61
308565,1.713
308566,1.587
308567,1.574
308568,1.536
308570,1.557
308573,1.612
308577,1.523
308585,1.633
308586,1.508
308590,1.693
308591,1.571
308593,1.605
308603,1.533
308604,1.569
308605,1.527
308606,1.537
308607,1.604
308608,1.541
308619,1.615
308621,1.514
308629,1.605
308638,1.589
308648,1.508
308655,1.543
308657,1.51
308666,1.512
308669,1.587
308672,1.501
308673,1.531
308682,1.518
308684,1.569
308685,1.525
308686,1.557
308691,1.511
308692,1.53
308698,1.505
308699,1.587
308700,1.541
308713,1.603
308715,1.538
308717,1.506
308720,1.593
308726,1.504
308728,1.51
308750,1.542
308755,1.54
308761,1.574
308762,1.646
308763,1.506
308775,1.502
308776,1.573
308777,1.534
308781,1.553
308783,1.617
308786,1.563
308787,1.584
308794,1.547
308813,1.573
308816,1.61
308820,1.52
308823,1.599
308827,1.533
308831,1.57
308839,1.59
308847,1.806
308852,1.5
308853,1.564
308855,1.601
308857,1.588
308858,1.515
308865,1.543
308877,1.548
308885,1.565
308888,1.549
308898,1.5
308907,1.543
308912,1.594
308918,1.566
308920,1.542
308931,1.571
308933,1.525
308936,1.664
308937,1.541
308938,1.51
308939,1.538
308940,1.521
308942,1.563
308947,1.501
308950,1.531
308953,1.518
308954,1.557
308956,1.523
308958,1.554
308959,1.581
308960,1.552
308962,1.517
308968,1.504
308970,1.613
308975,1.514
308989,1.537
308990,1.587
308992,1.502
308993,1.52
309005,1.5
309006,1.512
309014,1.535
309016,1.588
309021,1.612
309039,1.548
309040,1.502
309045,1.536
309046,1.575
309049,1.552
309056,1.579
309062,1.507
309066,1.52
309071,2.322
309083,1.569
309085,1.55
309087,1.51
309099,1.524
309100,1.524
309101,1.801
309105,1.504
309114,1.534
309116,1.555
309124,1.523
309132,1.502
309134,1.561
309140,1.579
309143,1.565
309148,1.525
309155,1.576
309156,1.523
309160,1.519
309161,1.745
309163,1.7
309165,1.538
309166,1.536
309168,1.569
309170,1.61
309186,1.53
309188,1.562
309190,1.589
309191,1.549
309193,1.502
309194,1.525
309198,1.507
309209,1.733
309217,1.546
309218,1.543
309219,1.634
309237,1.573
309245,1.803
309253,1.523
309267,1.504
309268,1.509
309277,1.544
309282,1.554
309285,1.555
309288,1.547
309293,1.599
309309,1.525
309315,1.523
309316,1.543
309320,1.678
309322,1.858
309324,1.547
309326,1.51
309327,1.539
309336,1.569
309337,1.626
309348,1.538
309350,1.506
309360,1.543
309371,1.505
309374,1.526
309375,1.589
309376,1.524
309380,1.542
309381,1.529
309383,1.56
309385,1.575
309391,1.511
309393,1.554
309399,1.58
309400,1.508
309401,1.547
309403,1.631
309405,1.583
309407,1.52
309409,1.508
309412,1.567
309423,1.523
309428,1.504
309430,1.537
309431,1.561
309432,1.509
309440,1.828
309442,1.556
309443,1.606
309446,1.588
309448,1.567
309463,1.512
309467,1.551
309473,1.518
309475,1.57
309476,1.502
309478,1.618
309479,1.519
309480,1.517
309498,1.553
309503,1.514
309504,1.739
309516,1.568
309518,1.522
309531,1.542
309532,1.522
309534,1.507
309535,1.527
309538,1.516
309539,1.56
309541,1.553
309542,1.502
309552,1.55
309558,1.559
309566,1.527
309570,1.506
309582,1.56
309606,1.609
309611,1.59
309612,1.571
309614,1.504
309619,1.511
309626,1.528
309630,1.533
309636,1.514
309640,1.524
309648,1.513
309649,1.557
309655,1.615
309656,1.61
309672,1.627
309685,1.571
309687,1.554
309692,1.605
309696,1.538
309698,1.53
309704,1.577
309705,1.627
309706,1.617
309707,1.566
309708,1.6
309709,1.502
309726,1.522
309752,1.524
309753,1.521
309766,1.506
309772,1.51
309781,1.516
309791,1.556
309795,1.558
309799,1.502
309802,1.767
309815,1.546
309816,1.516
309817,1.537
309818,1.517
309819,1.558
309821,1.504
309832,1.544
309841,1.588
309842,1.576
309843,1.765
309846,1.534
309848,1.585
309852,1.54
309857,1.65
309858,1.504
309866,1.51
309871,1.563
309873,1.515
309874,1.51
309875,1.571
309881,1.513
309882,1.501
309890,1.558
309891,1.553
309892,1.521
309894,1.605
309899,1.52
309901,1.547
309903,1.571
309906,1.626
309909,1.509
309913,1.514
309921,1.525
309946,1.512
309947,1.554
309948,1.57
309949,1.596
309950,1.577
309958,1.508
309968,1.514
309976,1.543
309979,1.58
309982,1.542
309985,1.605
309991,1.538
